id,fecha,year,month,month_name,day_of_week,is_weekend,week,hora,franja_horaria,tipo_venta,metodo_pago_clean,total,descuento,iva,propina
1476,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Llevar,Debito,7000,0,1118,0
1477,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,10000,0,1597,0
1478,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,2000,0,319,0
1479,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,3900,0,623,0
1480,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,9300,0,1485,0
1481,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,16900,0,2698,0
1482,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,16800,0,2682,0
1483,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,9300,0,1485,0
1484,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,7600,0,1213,0
1485,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,12200,0,1948,0
1486,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,12600,0,2012,0
1487,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,7000,0,1118,0
1488,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,13800,0,2204,0
1489,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,16000,0,2555,0
1490,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,12980,120,2072,0
1491,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Credito,11400,0,1820,0
1492,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,2200,0,351,0
1493,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,16380,20,2615,0
1494,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Credito,3500,0,0,0
1495,2024-05-27,2024,5,May,Monday,False,22,1,apertura,Servir,Debito,29900,0,0,0
1496,2024-05-27,2024,5,May,Monday,False,22,13,almuerzo,Servir,Debito,19400,0,3097,0
1497,2024-05-27,2024,5,May,Monday,False,22,15,almuerzo,Llevar,Debito,5600,0,894,0
1498,2024-05-27,2024,5,May,Monday,False,22,15,almuerzo,Servir,Debito,7000,0,0,0
1499,2024-05-27,2024,5,May,Monday,False,22,15,almuerzo,Servir,Debito,5000,0,0,0
1500,2024-05-27,2024,5,May,Monday,False,22,15,almuerzo,Llevar,Debito,1500,0,0,0
1501,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Llevar,Debito,11038,0,1762,0
1502,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Llevar,Debito,2000,0,319,0
1503,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Servir,Debito,4500,0,718,0
1504,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Llevar,Debito,2000,0,319,0
1505,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Servir,Efectivo,740,0,118,0
1506,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Servir,Debito,3500,0,559,0
1507,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Servir,Debito,1500,0,239,0
1508,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Llevar,Debito,2000,0,319,0
1509,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Servir,Debito,14900,0,2379,0
1510,2024-05-27,2024,5,May,Monday,False,22,16,tarde,Llevar,Debito,10600,0,1692,0
1511,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Llevar,Debito,5500,0,878,0
1512,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Servir,Debito,4000,0,639,0
1513,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Llevar,Efectivo,2500,0,399,0
1514,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Llevar,Debito,8000,0,1277,0
1515,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Llevar,Debito,7000,0,1118,0
1516,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Llevar,Debito,2000,0,319,0
1517,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Llevar,Credito,10500,0,1676,0
1518,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Llevar,Debito,6500,0,1038,0
1519,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Llevar,Debito,6200,0,990,0
1520,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Servir,Debito,6130,0,979,0
1521,2024-05-27,2024,5,May,Monday,False,22,17,tarde,Llevar,Debito,6300,0,1006,0
1522,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Debito,3500,0,559,0
1523,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Efectivo,3900,0,623,0
1524,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Servir,Debito,4500,0,718,0
1525,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Servir,Efectivo,8700,0,1389,0
1526,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Credito,2700,0,431,0
1527,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Debito,3500,0,559,0
1528,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Efectivo,2000,0,319,0
1529,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Servir,Debito,16800,0,2682,0
1530,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Debito,1400,0,224,0
1531,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Debito,2800,0,447,0
1532,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Servir,Debito,4400,0,703,0
1533,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Debito,10000,0,1597,0
1534,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Servir,Debito,10400,0,1661,0
1535,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Debito,3800,0,607,0
1536,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Servir,Debito,9800,0,1565,0
1537,2024-05-27,2024,5,May,Monday,False,22,18,tarde,Llevar,Debito,6500,0,1038,0
1538,2024-05-27,2024,5,May,Monday,False,22,19,cierre,Llevar,Debito,6979,0,1114,0
1539,2024-05-27,2024,5,May,Monday,False,22,19,cierre,Llevar,Debito,2400,0,383,0
1540,2024-05-27,2024,5,May,Monday,False,22,19,cierre,Llevar,Debito,2000,0,319,0
1541,2024-05-27,2024,5,May,Monday,False,22,19,cierre,Llevar,Debito,3500,0,559,0
1542,2024-05-27,2024,5,May,Monday,False,22,19,cierre,Llevar,Debito,9000,0,1437,0
1543,2024-05-27,2024,5,May,Monday,False,22,19,cierre,Servir,Debito,10900,0,1740,0
1544,2024-05-27,2024,5,May,Monday,False,22,19,cierre,Servir,Debito,5980,10,955,0
1545,2024-05-27,2024,5,May,Monday,False,22,19,cierre,Llevar,Efectivo,3500,0,559,0
1546,2024-05-27,2024,5,May,Monday,False,22,19,cierre,Llevar,Efectivo,11400,0,1820,0
1547,2024-05-27,2024,5,May,Monday,False,22,20,cierre,Llevar,Debito,16500,0,0,0
1548,2024-05-27,2024,5,May,Monday,False,22,20,cierre,Servir,Debito,4400,0,0,0
1549,2024-05-27,2024,5,May,Monday,False,22,20,cierre,Servir,Debito,14600,0,2331,0
1550,2024-05-28,2024,5,May,Tuesday,False,22,12,manana,Llevar,Debito,4200,0,671,0
1551,2024-05-28,2024,5,May,Tuesday,False,22,12,manana,Llevar,Efectivo,2000,0,319,0
1552,2024-05-28,2024,5,May,Tuesday,False,22,12,manana,Llevar,Debito,3500,0,559,0
1553,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Llevar,Efectivo,2000,0,319,0
1554,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Servir,Debito,5090,0,813,0
1555,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Llevar,Debito,3400,0,543,0
1556,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Llevar,Debito,5500,0,878,0
1557,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Llevar,Transferencia,18700,0,0,0
1558,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Llevar,Efectivo,7800,0,0,0
1559,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Llevar,Debito,4000,0,639,0
1560,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Llevar,Transferencia,2800,0,447,0
1561,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Llevar,Debito,6500,0,1038,0
1562,2024-05-28,2024,5,May,Tuesday,False,22,13,almuerzo,Llevar,Efectivo,2000,0,319,0
1563,2024-05-28,2024,5,May,Tuesday,False,22,14,almuerzo,Servir,Debito,2800,0,447,0
1564,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Llevar,Debito,3000,0,479,0
1565,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Servir,Efectivo,2800,0,447,0
1566,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Llevar,Debito,4000,0,639,0
1567,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Llevar,Debito,6400,0,1022,0
1568,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Llevar,Debito,6300,0,1006,0
1569,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Servir,Efectivo,3200,0,511,0
1570,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Llevar,Debito,2800,0,447,0
1571,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Llevar,Debito,2000,0,319,0
1572,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Llevar,Debito,1000,0,0,0
1573,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Servir,Credito,12100,0,1932,0
1574,2024-05-28,2024,5,May,Tuesday,False,22,15,almuerzo,Llevar,Debito,2000,0,319,0
1575,2024-05-28,2024,5,May,Tuesday,False,22,16,tarde,Llevar,Efectivo,9600,0,1533,0
1576,2024-05-28,2024,5,May,Tuesday,False,22,16,tarde,Llevar,Efectivo,6900,0,1102,0
1577,2024-05-28,2024,5,May,Tuesday,False,22,16,tarde,Llevar,Efectivo,2000,0,0,0
1578,2024-05-28,2024,5,May,Tuesday,False,22,16,tarde,Llevar,Debito,1600,0,0,0
1579,2024-05-28,2024,5,May,Tuesday,False,22,16,tarde,Llevar,Debito,1000,0,0,0
1580,2024-05-28,2024,5,May,Tuesday,False,22,16,tarde,Llevar,Debito,2800,0,0,0
1581,2024-05-28,2024,5,May,Tuesday,False,22,16,tarde,Llevar,Debito,3400,0,543,0
1582,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Debito,4900,0,782,0
1583,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Efectivo,3300,0,0,0
1584,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Efectivo,15600,0,2491,0
1585,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Efectivo,3800,0,607,0
1586,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Servir,Credito,11400,0,0,0
1587,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Credito,4500,0,0,0
1588,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Credito,3100,0,495,0
1589,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Debito,1500,0,0,0
1590,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Debito,5300,0,0,0
1591,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Efectivo,5200,0,0,0
1592,2024-05-28,2024,5,May,Tuesday,False,22,17,tarde,Llevar,Debito,3300,0,527,0
1593,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Servir,Debito,18000,0,2874,0
1594,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Debito,4000,0,639,0
1595,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Efectivo,4000,0,0,0
1596,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Debito,6000,0,958,0
1597,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Debito,8000,0,1277,0
1598,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Debito,5200,0,830,0
1599,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Efectivo,1300,0,208,0
1600,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Debito,9900,0,1581,0
1601,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Servir,Debito,18900,0,3018,0
1602,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Debito,6500,0,1038,0
1603,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Debito,3300,0,527,0
1604,2024-05-28,2024,5,May,Tuesday,False,22,18,tarde,Llevar,Debito,2000,0,319,0
1605,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Debito,7400,0,1182,0
1606,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Debito,5300,0,846,0
1607,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Sodexo,9600,0,0,0
1608,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Efectivo,3800,0,607,0
1609,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Debito,3000,0,479,0
1610,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Debito,4400,0,703,0
1611,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Debito,5700,0,910,0
1612,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Efectivo,5600,0,894,0
1613,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Efectivo,5600,0,894,0
1614,2024-05-28,2024,5,May,Tuesday,False,22,19,cierre,Llevar,Debito,3500,0,559,0
1615,2024-05-28,2024,5,May,Tuesday,False,22,20,cierre,Llevar,Efectivo,1500,0,239,0
1616,2024-05-28,2024,5,May,Tuesday,False,22,20,cierre,Llevar,Debito,2959,0,473,0
1617,2024-05-29,2024,5,May,Wednesday,False,22,11,manana,Llevar,Debito,2000,0,319,0
1618,2024-05-29,2024,5,May,Wednesday,False,22,12,manana,Llevar,Debito,2200,0,351,0
1619,2024-05-29,2024,5,May,Wednesday,False,22,13,almuerzo,Llevar,Debito,3500,0,559,0
1620,2024-05-29,2024,5,May,Wednesday,False,22,13,almuerzo,Llevar,Debito,2400,0,383,0
1621,2024-05-29,2024,5,May,Wednesday,False,22,13,almuerzo,Llevar,Debito,3500,0,559,0
1622,2024-05-29,2024,5,May,Wednesday,False,22,13,almuerzo,Llevar,Debito,1400,0,224,0
1623,2024-05-29,2024,5,May,Wednesday,False,22,13,almuerzo,Llevar,Debito,2800,0,447,0
1624,2024-05-29,2024,5,May,Wednesday,False,22,13,almuerzo,Llevar,Debito,1500,0,239,0
1625,2024-05-29,2024,5,May,Wednesday,False,22,13,almuerzo,Llevar,Debito,1500,0,239,0
1626,2024-05-29,2024,5,May,Wednesday,False,22,13,almuerzo,Llevar,Credito,1500,0,239,0
1627,2024-05-29,2024,5,May,Wednesday,False,22,14,almuerzo,Llevar,Debito,2800,0,447,0
1628,2024-05-29,2024,5,May,Wednesday,False,22,14,almuerzo,Llevar,Debito,5100,0,814,0
1629,2024-05-29,2024,5,May,Wednesday,False,22,15,almuerzo,Llevar,Debito,5700,0,910,0
1630,2024-05-29,2024,5,May,Wednesday,False,22,15,almuerzo,Llevar,Debito,6400,0,1022,0
1631,2024-05-29,2024,5,May,Wednesday,False,22,15,almuerzo,Llevar,Debito,6600,0,1054,0
1632,2024-05-29,2024,5,May,Wednesday,False,22,15,almuerzo,Llevar,Efectivo,10100,0,1613,0
1633,2024-05-29,2024,5,May,Wednesday,False,22,15,almuerzo,Llevar,Debito,2800,0,447,0
1634,2024-05-29,2024,5,May,Wednesday,False,22,15,almuerzo,Llevar,Credito,3400,0,543,0
1635,2024-05-29,2024,5,May,Wednesday,False,22,15,almuerzo,Servir,Debito,9600,0,1533,0
1636,2024-05-29,2024,5,May,Wednesday,False,22,15,almuerzo,Llevar,Debito,4100,0,655,0
1637,2024-05-29,2024,5,May,Wednesday,False,22,15,almuerzo,Servir,Efectivo,750,0,0,0
1638,2024-05-29,2024,5,May,Wednesday,False,22,16,tarde,Llevar,Debito,6800,0,1086,0
1639,2024-05-29,2024,5,May,Wednesday,False,22,16,tarde,Llevar,Efectivo,7200,0,1150,0
1640,2024-05-29,2024,5,May,Wednesday,False,22,16,tarde,Servir,Debito,1100,0,176,0
1641,2024-05-29,2024,5,May,Wednesday,False,22,16,tarde,Servir,Debito,16500,0,2634,0
1642,2024-05-29,2024,5,May,Wednesday,False,22,16,tarde,Servir,Debito,4000,0,639,0
1643,2024-05-29,2024,5,May,Wednesday,False,22,16,tarde,Servir,Debito,3800,0,607,0
1644,2024-05-29,2024,5,May,Wednesday,False,22,16,tarde,Llevar,Debito,13100,0,2092,0
1645,2024-05-29,2024,5,May,Wednesday,False,22,16,tarde,Llevar,Credito,12700,0,2028,0
1646,2024-05-29,2024,5,May,Wednesday,False,22,16,tarde,Llevar,Debito,2000,0,319,0
1647,2024-05-29,2024,5,May,Wednesday,False,22,17,tarde,Llevar,Debito,1500,0,239,0
1648,2024-05-29,2024,5,May,Wednesday,False,22,17,tarde,Llevar,Credito,1821,0,291,0
1649,2024-05-29,2024,5,May,Wednesday,False,22,17,tarde,Llevar,Efectivo,1600,0,255,0
1650,2024-05-29,2024,5,May,Wednesday,False,22,17,tarde,Servir,Efectivo,6800,0,1086,0
1651,2024-05-29,2024,5,May,Wednesday,False,22,17,tarde,Servir,Debito,11700,0,1868,0
1652,2024-05-29,2024,5,May,Wednesday,False,22,17,tarde,Llevar,Efectivo,4700,0,750,0
1653,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Servir,Debito,10000,0,1597,0
1654,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Servir,Debito,10600,0,1692,0
1655,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Servir,Debito,13800,0,2203,0
1656,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Debito,2000,0,319,0
1657,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Servir,Transferencia,36000,6000,0,0
1658,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Debito,4800,0,766,0
1659,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Servir,Debito,1600,0,255,0
1660,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Credito,4500,0,718,0
1661,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Efectivo,1500,0,239,0
1662,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Servir,Efectivo,2500,0,399,0
1663,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Debito,26800,0,4279,0
1664,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Servir,Debito,16900,0,2698,0
1665,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Credito,7900,0,1261,0
1666,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Debito,3100,0,495,0
1667,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Debito,3100,0,495,0
1668,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Debito,1500,0,239,0
1669,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Servir,Debito,9500,0,1517,0
1670,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Debito,6400,0,1022,0
1671,2024-05-29,2024,5,May,Wednesday,False,22,18,tarde,Llevar,Credito,17300,0,2762,0
1672,2024-05-29,2024,5,May,Wednesday,False,22,19,cierre,Llevar,Debito,8200,0,1309,0
1673,2024-05-29,2024,5,May,Wednesday,False,22,19,cierre,Servir,Credito,13800,0,2203,0
1674,2024-05-29,2024,5,May,Wednesday,False,22,19,cierre,Servir,Debito,8500,0,1357,0
1675,2024-05-29,2024,5,May,Wednesday,False,22,19,cierre,Llevar,Debito,11600,0,1852,0
1676,2024-05-29,2024,5,May,Wednesday,False,22,19,cierre,Llevar,Debito,3000,0,479,0
1677,2024-05-29,2024,5,May,Wednesday,False,22,19,cierre,Servir,Debito,7400,0,1182,0
1678,2024-05-29,2024,5,May,Wednesday,False,22,19,cierre,Llevar,Efectivo,1600,0,255,0
1679,2024-05-29,2024,5,May,Wednesday,False,22,19,cierre,Llevar,Debito,4000,0,639,0
1680,2024-05-29,2024,5,May,Wednesday,False,22,19,cierre,Llevar,Credito,9900,0,1581,0
1681,2024-05-29,2024,5,May,Wednesday,False,22,20,cierre,Llevar,Debito,2000,0,319,0
1682,2024-05-30,2024,5,May,Thursday,False,22,12,manana,Llevar,Debito,4900,0,782,0
1683,2024-05-30,2024,5,May,Thursday,False,22,13,almuerzo,Servir,Debito,2000,0,319,0
1684,2024-05-30,2024,5,May,Thursday,False,22,13,almuerzo,Llevar,Credito,11600,0,1852,0
1685,2024-05-30,2024,5,May,Thursday,False,22,13,almuerzo,Llevar,Debito,3000,0,479,0
1686,2024-05-30,2024,5,May,Thursday,False,22,13,almuerzo,Llevar,Debito,2000,0,319,0
1687,2024-05-30,2024,5,May,Thursday,False,22,13,almuerzo,Llevar,Debito,1400,0,224,0
1688,2024-05-30,2024,5,May,Thursday,False,22,13,almuerzo,Servir,Debito,4000,0,639,0
1689,2024-05-30,2024,5,May,Thursday,False,22,13,almuerzo,Llevar,Credito,4500,0,718,0
1690,2024-05-30,2024,5,May,Thursday,False,22,14,almuerzo,Servir,Debito,14500,0,2315,0
1691,2024-05-30,2024,5,May,Thursday,False,22,14,almuerzo,Llevar,Debito,1300,0,208,0
1692,2024-05-30,2024,5,May,Thursday,False,22,14,almuerzo,Servir,Debito,6000,0,958,0
1693,2024-05-30,2024,5,May,Thursday,False,22,14,almuerzo,Llevar,Debito,2000,0,319,0
1694,2024-05-30,2024,5,May,Thursday,False,22,15,almuerzo,Llevar,Credito,2800,0,447,0
1695,2024-05-30,2024,5,May,Thursday,False,22,15,almuerzo,Llevar,Debito,8000,0,1277,0
1696,2024-05-30,2024,5,May,Thursday,False,22,15,almuerzo,Llevar,Debito,2800,0,447,0
1697,2024-05-30,2024,5,May,Thursday,False,22,15,almuerzo,Llevar,Debito,2800,0,447,0
1698,2024-05-30,2024,5,May,Thursday,False,22,15,almuerzo,Llevar,Debito,1500,0,239,0
1699,2024-05-30,2024,5,May,Thursday,False,22,15,almuerzo,Llevar,Debito,7500,0,1197,0
1700,2024-05-30,2024,5,May,Thursday,False,22,15,almuerzo,Llevar,Debito,7100,0,1134,0
1701,2024-05-30,2024,5,May,Thursday,False,22,15,almuerzo,Llevar,Debito,5500,0,878,0
1702,2024-05-30,2024,5,May,Thursday,False,22,15,almuerzo,Servir,Debito,4700,0,750,0
1703,2024-05-30,2024,5,May,Thursday,False,22,16,tarde,Llevar,Efectivo,2000,0,319,0
1704,2024-05-30,2024,5,May,Thursday,False,22,16,tarde,Servir,Debito,3500,0,559,0
1705,2024-05-30,2024,5,May,Thursday,False,22,16,tarde,Llevar,Credito,2200,0,351,0
1706,2024-05-30,2024,5,May,Thursday,False,22,16,tarde,Llevar,Debito,1500,0,239,0
1707,2024-05-30,2024,5,May,Thursday,False,22,16,tarde,Llevar,Debito,4000,0,639,0
1708,2024-05-30,2024,5,May,Thursday,False,22,16,tarde,Llevar,Efectivo,3100,0,495,0
1709,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Servir,Efectivo,5500,0,878,0
1710,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Efectivo,1000,0,160,0
1711,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Debito,5000,0,798,0
1712,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Debito,4000,0,639,0
1713,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Debito,2000,0,319,0
1714,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Efectivo,2000,0,319,0
1715,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Debito,2000,0,319,0
1716,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Debito,2000,0,319,0
1717,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Debito,3600,0,575,0
1718,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Credito,1600,0,255,0
1719,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Debito,3000,0,479,0
1720,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Efectivo,4300,0,687,0
1721,2024-05-30,2024,5,May,Thursday,False,22,17,tarde,Llevar,Debito,17858,0,2851,0
1722,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,7800,0,1245,0
1723,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Efectivo,6400,0,1022,0
1724,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Llevar,Efectivo,3000,0,479,0
1725,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Credito,5800,0,926,0
1726,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Llevar,Debito,7400,0,1182,0
1727,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Llevar,Debito,3100,0,495,0
1728,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Transferencia,5800,0,926,0
1729,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,2000,0,319,0
1730,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,2000,0,319,0
1731,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,10600,0,1692,0
1732,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,6800,0,1086,0
1733,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Llevar,Efectivo,3000,0,479,0
1734,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,6000,0,958,0
1735,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,5200,0,830,0
1736,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,1000,0,160,0
1737,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,3900,0,623,0
1738,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,5100,0,814,0
1739,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Llevar,Debito,4000,0,639,0
1740,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,10700,0,1708,0
1741,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,9800,0,1565,0
1742,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,3300,0,527,0
1743,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Credito,1900,0,304,0
1744,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Servir,Debito,4800,0,766,0
1745,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Llevar,Debito,3000,0,479,0
1746,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Llevar,Debito,3000,0,479,0
1747,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Llevar,Debito,3400,0,543,0
1748,2024-05-30,2024,5,May,Thursday,False,22,18,tarde,Llevar,Debito,3100,0,495,0
